images,label,size_kb,dimensions
./train/scratch/752.jpg,scratch,151.824,"(811, 608)"
./train/scratch/755.jpg,scratch,159.355,"(886, 664)"
./train/scratch/756.jpg,scratch,143.204,"(1382, 1036)"
./train/scratch/758.jpg,scratch,91.253,"(831, 623)"
./train/scratch/759.jpg,scratch,67.766,"(800, 600)"
./train/scratch/764.jpg,scratch,218.938,"(1306, 979)"
./train/scratch/766.jpg,scratch,97.013,"(801, 600)"
./train/scratch/769.jpg,scratch,135.581,"(1190, 892)"
./train/scratch/77.jpg,scratch,118.054,"(1119, 839)"
./train/scratch/773.jpg,scratch,219.4,"(1212, 909)"
./train/scratch/774.jpg,scratch,118.142,"(1209, 906)"
./train/scratch/780.jpg,scratch,200.013,"(1426, 1069)"
./train/scratch/783.jpg,scratch,84.292,"(897, 672)"
./train/scratch/785.jpg,scratch,86.546,"(827, 620)"
./train/scratch/790.jpg,scratch,152.18,"(866, 649)"
./train/scratch/791.jpg,scratch,174.787,"(862, 646)"
./train/scratch/794.jpg,scratch,90.604,"(816, 612)"
./train/scratch/795.jpg,scratch,322.167,"(1219, 914)"
./train/scratch/796.jpg,scratch,229.95,"(1489, 1116)"
./train/scratch/803.jpg,scratch,79.929,"(1144, 858)"
./train/scratch/807.jpg,scratch,76.033,"(873, 654)"
./train/scratch/808.jpg,scratch,126.478,"(1122, 841)"
./train/scratch/81.jpg,scratch,81.527,"(880, 660)"
./train/scratch/810.jpg,scratch,158.34,"(1106, 829)"
./train/scratch/813.jpg,scratch,124.562,"(1173, 879)"
./train/scratch/814.jpg,scratch,124.324,"(1212, 909)"
./train/scratch/815.jpg,scratch,78.725,"(816, 612)"
./train/scratch/818.jpg,scratch,192.423,"(1376, 1032)"
./train/scratch/822.jpg,scratch,91.104,"(857, 642)"
./train/scratch/825.jpg,scratch,90.283,"(838, 628)"
./train/scratch/826.jpg,scratch,82.145,"(880, 660)"
./train/scratch/83.jpg,scratch,86.014,"(826, 619)"
./train/scratch/832.jpg,scratch,204.444,"(1252, 939)"
./train/scratch/833.jpg,scratch,145.777,"(1139, 854)"
./train/scratch/836.jpg,scratch,147.754,"(801, 600)"
./train/scratch/839.jpg,scratch,70.915,"(874, 655)"
./train/scratch/840.jpg,scratch,113.048,"(1440, 1080)"
./train/scratch/843.jpg,scratch,136.581,"(1214, 910)"
./train/scratch/845.jpg,scratch,66.177,"(812, 609)"
./train/scratch/847.jpg,scratch,106.438,"(1264, 948)"
./train/scratch/85.jpg,scratch,111.814,"(1114, 835)"
./train/scratch/857.jpg,scratch,218.619,"(1349, 1011)"
./train/scratch/86.jpg,scratch,154.543,"(1498, 1123)"
./train/scratch/865.jpg,scratch,135.917,"(1477, 1107)"
./train/scratch/867.jpg,scratch,98.994,"(818, 613)"
./train/scratch/87.jpg,scratch,318.38,"(1168, 876)"
./train/scratch/88.jpg,scratch,115.64,"(874, 655)"
./train/scratch/882.jpg,scratch,124.654,"(1174, 880)"
./train/scratch/885.jpg,scratch,171.333,"(858, 643)"
./train/scratch/890.jpg,scratch,78.432,"(878, 658)"
./train/scratch/891.jpg,scratch,157.49,"(1188, 891)"
./train/scratch/893.jpg,scratch,127.718,"(809, 606)"
./train/scratch/895.jpg,scratch,160.992,"(865, 648)"
./train/scratch/896.jpg,scratch,132.212,"(1237, 927)"
./train/scratch/899.jpg,scratch,65.755,"(869, 651)"
./train/scratch/904.jpg,scratch,156.604,"(1452, 1089)"
./train/scratch/906.jpg,scratch,54.873,"(807, 605)"
./train/scratch/907.jpg,scratch,231.291,"(1456, 1092)"
./train/scratch/919.jpg,scratch,77.787,"(862, 646)"
./train/scratch/920.jpg,scratch,141.524,"(1449, 1086)"
./train/scratch/921.jpg,scratch,113.846,"(1277, 957)"
./train/scratch/922.jpg,scratch,248.629,"(1448, 1086)"
./train/scratch/923.jpg,scratch,283.59,"(1430, 1072)"
./train/scratch/927.jpg,scratch,216.396,"(1312, 984)"
./train/scratch/93.jpg,scratch,169.224,"(833, 624)"
./train/scratch/930.jpg,scratch,78.681,"(805, 603)"
./train/scratch/931.jpg,scratch,143.547,"(1371, 1028)"
./train/scratch/933.jpg,scratch,76.656,"(873, 654)"
./train/scratch/935.jpg,scratch,203.675,"(1243, 932)"
./train/scratch/936.jpg,scratch,181.208,"(1202, 901)"
./train/scratch/941.jpg,scratch,89.914,"(843, 632)"
./train/scratch/942.jpg,scratch,86.068,"(805, 603)"
./train/scratch/95.jpg,scratch,315.918,"(1283, 962)"
./train/scratch/951.jpg,scratch,80.673,"(890, 667)"
./train/scratch/952.jpg,scratch,129.803,"(1119, 839)"
./train/scratch/953.jpg,scratch,102.714,"(867, 650)"
./train/scratch/960.jpg,scratch,130.406,"(869, 651)"
./train/scratch/963.jpg,scratch,66.254,"(840, 630)"
./train/scratch/965.jpg,scratch,112.367,"(1129, 846)"
./train/scratch/975.jpg,scratch,116.985,"(1182, 886)"
./train/scratch/978.jpg,scratch,74.517,"(863, 647)"
./train/scratch/979.jpg,scratch,62.332,"(805, 603)"
./train/scratch/98.jpg,scratch,159.738,"(1304, 978)"
./train/scratch/980.jpg,scratch,67.358,"(858, 643)"
./train/scratch/982.jpg,scratch,78.22,"(880, 660)"
./train/scratch/985.jpg,scratch,115.425,"(1217, 912)"
./train/scratch/986.jpg,scratch,63.07,"(854, 640)"
./train/scratch/989.jpg,scratch,119.191,"(1150, 862)"
./train/scratch/991.jpg,scratch,138.495,"(855, 641)"
./train/scratch/993.jpg,scratch,61.384,"(840, 630)"
./train/scratch/999.jpg,scratch,121.734,"(827, 620)"
./train/lamp broken/100.jpg,lamp broken,79.377,"(817, 612)"
./train/lamp broken/1010.jpg,lamp broken,180.487,"(1444, 1083)"
./train/lamp broken/1035.jpg,lamp broken,136.82,"(1236, 927)"
./train/lamp broken/1071.jpg,lamp broken,166.678,"(803, 602)"
./train/lamp broken/1079.jpg,lamp broken,244.548,"(1333, 999)"
./train/lamp broken/1086.jpg,lamp broken,163.093,"(1148, 861)"
./train/lamp broken/1088.jpg,lamp broken,98.364,"(826, 619)"
./train/lamp broken/1089.jpg,lamp broken,63.456,"(822, 616)"
./train/lamp broken/1100.jpg,lamp broken,258.149,"(1301, 975)"
./train/lamp broken/1106.jpg,lamp broken,127.033,"(1269, 951)"
./train/lamp broken/1109.jpg,lamp broken,66.765,"(834, 625)"
./train/lamp broken/1112.jpg,lamp broken,80.585,"(877, 657)"
./train/lamp broken/1114.jpg,lamp broken,202.617,"(1100, 825)"
./train/lamp broken/1140.jpg,lamp broken,77.774,"(810, 607)"
./train/lamp broken/1153.jpg,lamp broken,76.273,"(865, 648)"
./train/lamp broken/1159.jpg,lamp broken,89.795,"(844, 633)"
./train/lamp broken/116.jpg,lamp broken,62.142,"(872, 654)"
./train/lamp broken/1162.jpg,lamp broken,356.331,"(1358, 1018)"
./train/lamp broken/1166.jpg,lamp broken,122.884,"(1129, 846)"
./train/lamp broken/1170.jpg,lamp broken,138.721,"(876, 657)"
./train/lamp broken/1189.jpg,lamp broken,106.29,"(1123, 842)"
./train/lamp broken/1192.jpg,lamp broken,86.521,"(897, 672)"
./train/lamp broken/1193.jpg,lamp broken,151.943,"(1448, 1086)"
./train/lamp broken/12.jpg,lamp broken,69.708,"(824, 618)"
./train/lamp broken/121.jpg,lamp broken,326.643,"(1494, 1120)"
./train/lamp broken/1212.jpg,lamp broken,70.724,"(843, 632)"
./train/lamp broken/1214.jpg,lamp broken,83.377,"(895, 671)"
./train/lamp broken/122.jpg,lamp broken,369.161,"(1369, 1026)"
./train/lamp broken/1234.jpg,lamp broken,83.632,"(858, 643)"
./train/lamp broken/1236.jpg,lamp broken,406.505,"(1485, 1113)"
./train/lamp broken/1249.jpg,lamp broken,159.387,"(869, 651)"
./train/lamp broken/1257.jpg,lamp broken,170.27,"(1495, 1121)"
./train/lamp broken/1261.jpg,lamp broken,159.434,"(1474, 1105)"
./train/lamp broken/1274.jpg,lamp broken,86.251,"(825, 618)"
./train/lamp broken/1276.jpg,lamp broken,194.815,"(1480, 1110)"
./train/lamp broken/1282.jpg,lamp broken,100.939,"(856, 642)"
./train/lamp broken/1298.jpg,lamp broken,180.567,"(1153, 864)"
./train/lamp broken/13.jpg,lamp broken,108.888,"(826, 619)"
./train/lamp broken/1346.jpg,lamp broken,91.693,"(838, 628)"
./train/lamp broken/1369.jpg,lamp broken,126.503,"(805, 603)"
./train/lamp broken/1375.jpg,lamp broken,103.252,"(890, 667)"
./train/lamp broken/1394.jpg,lamp broken,213.408,"(1186, 889)"
./train/lamp broken/1401.jpg,lamp broken,96.938,"(867, 650)"
./train/lamp broken/1403.jpg,lamp broken,92.581,"(887, 665)"
./train/lamp broken/1404.jpg,lamp broken,225.67,"(1442, 1081)"
./train/lamp broken/1405.jpg,lamp broken,92.83,"(855, 641)"
./train/lamp broken/1411.jpg,lamp broken,195.899,"(1480, 1110)"
./train/lamp broken/142.jpg,lamp broken,54.539,"(863, 647)"
./train/lamp broken/1427.jpg,lamp broken,72.936,"(846, 634)"
./train/lamp broken/1435.jpg,lamp broken,139.055,"(1112, 834)"
./train/lamp broken/1445.jpg,lamp broken,137.562,"(879, 659)"
./train/lamp broken/1454.jpg,lamp broken,80.09,"(816, 612)"
./train/lamp broken/1458.jpg,lamp broken,93.242,"(824, 618)"
./train/lamp broken/1466.jpg,lamp broken,136.241,"(1415, 1061)"
./train/lamp broken/1467.jpg,lamp broken,94.532,"(826, 619)"
./train/lamp broken/1469.jpg,lamp broken,68.757,"(829, 621)"
./train/lamp broken/1491.jpg,lamp broken,75.791,"(853, 639)"
./train/lamp broken/15.jpg,lamp broken,335.583,"(1440, 1080)"
./train/lamp broken/1500.jpg,lamp broken,118.493,"(1135, 851)"
./train/lamp broken/1507.jpg,lamp broken,82.837,"(818, 613)"
./train/lamp broken/1515.jpg,lamp broken,164.71,"(1196, 897)"
./train/lamp broken/1521.jpg,lamp broken,198.912,"(1497, 1122)"
./train/lamp broken/1522.jpg,lamp broken,80.858,"(872, 654)"
./train/lamp broken/1534.jpg,lamp broken,273.029,"(1143, 857)"
./train/lamp broken/1554.jpg,lamp broken,107.638,"(868, 651)"
./train/lamp broken/1555.jpg,lamp broken,150.172,"(886, 664)"
./train/lamp broken/1577.jpg,lamp broken,151.89,"(1297, 972)"
./train/lamp broken/158.jpg,lamp broken,99.818,"(897, 672)"
./train/lamp broken/1582.jpg,lamp broken,136.244,"(1384, 1038)"
./train/lamp broken/1587.jpg,lamp broken,55.583,"(826, 619)"
./train/lamp broken/1588.jpg,lamp broken,193.22,"(1484, 1113)"
./train/lamp broken/1589.jpg,lamp broken,133.335,"(1343, 1007)"
./train/lamp broken/1601.jpg,lamp broken,68.066,"(808, 606)"
./train/lamp broken/1609.jpg,lamp broken,165.716,"(1109, 831)"
./train/lamp broken/1614.jpg,lamp broken,111.583,"(1180, 885)"
./train/lamp broken/1624.jpg,lamp broken,68.046,"(832, 624)"
./train/lamp broken/1630.jpg,lamp broken,155.438,"(886, 664)"
./train/lamp broken/1655.jpg,lamp broken,184.08,"(1323, 992)"
./train/lamp broken/1683.jpg,lamp broken,124.581,"(1277, 957)"
./train/lamp broken/1695.jpg,lamp broken,133.76,"(1134, 850)"
./train/lamp broken/1698.jpg,lamp broken,68.213,"(847, 635)"
./train/lamp broken/1715.jpg,lamp broken,177.494,"(1488, 1116)"
./train/lamp broken/1723.jpg,lamp broken,116.695,"(1135, 851)"
./train/lamp broken/1724.jpg,lamp broken,137.831,"(1124, 843)"
./train/lamp broken/1727.jpg,lamp broken,65.689,"(872, 654)"
./train/lamp broken/1740.jpg,lamp broken,123.047,"(1169, 876)"
./train/lamp broken/1744.jpg,lamp broken,94.405,"(873, 654)"
./train/lamp broken/1748.jpg,lamp broken,57.273,"(821, 615)"
./train/lamp broken/1750.jpg,lamp broken,62.311,"(884, 663)"
./train/lamp broken/1751.jpg,lamp broken,210.186,"(1393, 1044)"
./train/lamp broken/1759.jpg,lamp broken,164.961,"(1462, 1096)"
./train/lamp broken/1771.jpg,lamp broken,67.962,"(882, 661)"
./train/lamp broken/1785.jpg,lamp broken,65.706,"(801, 600)"
./train/lamp broken/18.jpg,lamp broken,74.181,"(869, 651)"
./train/lamp broken/180.jpg,lamp broken,61.874,"(808, 606)"
./train/lamp broken/1805.jpg,lamp broken,88.623,"(899, 674)"
./train/lamp broken/1807.jpg,lamp broken,188.779,"(1168, 876)"
./train/lamp broken/1808.jpg,lamp broken,80.056,"(863, 647)"
./train/lamp broken/1824.jpg,lamp broken,235.33,"(1306, 979)"
./train/lamp broken/1840.jpg,lamp broken,93.407,"(891, 668)"
./train/lamp broken/1857.jpg,lamp broken,70.85,"(847, 635)"
./train/lamp broken/186.jpg,lamp broken,73.081,"(863, 647)"
./train/lamp broken/1862.jpg,lamp broken,178.487,"(877, 657)"
./train/lamp broken/1882.jpg,lamp broken,67.172,"(810, 607)"
./train/lamp broken/1911.jpg,lamp broken,289.08,"(1279, 959)"
./train/lamp broken/1917.jpg,lamp broken,69.004,"(800, 600)"
./train/lamp broken/1927.jpg,lamp broken,55.188,"(895, 671)"
./train/lamp broken/1943.jpg,lamp broken,200.247,"(1260, 945)"
./train/lamp broken/1960.jpg,lamp broken,67.785,"(828, 621)"
./train/lamp broken/1977.jpg,lamp broken,171.625,"(1172, 879)"
./train/lamp broken/1995.jpg,lamp broken,79.583,"(843, 632)"
./train/lamp broken/2017.jpg,lamp broken,64.649,"(820, 615)"
./train/lamp broken/2019.jpg,lamp broken,147.065,"(1454, 1090)"
./train/lamp broken/202.jpg,lamp broken,99.628,"(1120, 840)"
./train/lamp broken/2020.jpg,lamp broken,79.271,"(855, 641)"
./train/lamp broken/2053.jpg,lamp broken,180.509,"(1190, 892)"
./train/lamp broken/2067.jpg,lamp broken,337.767,"(1394, 1045)"
./train/lamp broken/21.jpg,lamp broken,183.064,"(1345, 1008)"
./train/lamp broken/2108.jpg,lamp broken,299.309,"(1444, 1083)"
./train/lamp broken/2109.jpg,lamp broken,90.407,"(889, 666)"
./train/lamp broken/2117.jpg,lamp broken,100.85,"(1122, 841)"
./train/lamp broken/2118.jpg,lamp broken,101.142,"(1140, 855)"
./train/lamp broken/2133.jpg,lamp broken,134.192,"(1222, 916)"
./train/lamp broken/2138.jpg,lamp broken,293.437,"(1387, 1040)"
./train/lamp broken/214.jpg,lamp broken,75.774,"(842, 631)"
./train/lamp broken/2151.jpg,lamp broken,85.377,"(843, 632)"
./train/lamp broken/2156.jpg,lamp broken,140.515,"(826, 619)"
./train/lamp broken/2172.jpg,lamp broken,295.029,"(1250, 937)"
./train/lamp broken/2175.jpg,lamp broken,153.045,"(1439, 1079)"
./train/lamp broken/220.jpg,lamp broken,62.172,"(820, 615)"
./train/lamp broken/2203.jpg,lamp broken,74.298,"(859, 644)"
./train/lamp broken/2227.jpg,lamp broken,152.932,"(825, 618)"
./train/lamp broken/2237.jpg,lamp broken,88.687,"(848, 636)"
./train/lamp broken/2248.jpg,lamp broken,53.219,"(825, 618)"
./train/lamp broken/2250.jpg,lamp broken,78.376,"(809, 606)"
./train/lamp broken/2251.jpg,lamp broken,133.758,"(830, 622)"
./train/lamp broken/2254.jpg,lamp broken,305.252,"(1254, 940)"
./train/lamp broken/2258.jpg,lamp broken,112.478,"(1110, 832)"
./train/lamp broken/226.jpg,lamp broken,68.711,"(809, 606)"
./train/lamp broken/2266.jpg,lamp broken,97.954,"(844, 633)"
./train/lamp broken/2272.jpg,lamp broken,312.46,"(1442, 1081)"
./train/lamp broken/2290.jpg,lamp broken,190.716,"(1268, 951)"
./train/lamp broken/230.jpg,lamp broken,72.525,"(832, 624)"
./train/lamp broken/2306.jpg,lamp broken,115.263,"(882, 661)"
./train/lamp broken/2322.jpg,lamp broken,134.817,"(1239, 929)"
./train/lamp broken/2325.jpg,lamp broken,60.362,"(821, 615)"
./train/lamp broken/234.jpg,lamp broken,97.601,"(891, 668)"
./train/lamp broken/2340.jpg,lamp broken,79.789,"(808, 606)"
./train/lamp broken/2357.jpg,lamp broken,92.614,"(847, 635)"
./train/lamp broken/2390.jpg,lamp broken,178.242,"(895, 671)"
./train/lamp broken/2405.jpg,lamp broken,76.388,"(892, 669)"
./train/lamp broken/2406.jpg,lamp broken,97.051,"(900, 675)"
./train/lamp broken/2410.jpg,lamp broken,99.254,"(826, 619)"
./train/lamp broken/2443.jpg,lamp broken,151.899,"(813, 609)"
./train/lamp broken/2467.jpg,lamp broken,85.532,"(896, 672)"
./train/lamp broken/2473.jpg,lamp broken,115.912,"(850, 637)"
./train/lamp broken/2474.jpg,lamp broken,67.805,"(840, 630)"
./train/lamp broken/2485.jpg,lamp broken,97.987,"(1203, 902)"
./train/lamp broken/2491.jpg,lamp broken,117.931,"(1232, 924)"
./train/lamp broken/2492.jpg,lamp broken,123.531,"(1175, 881)"
./train/lamp broken/2495.jpg,lamp broken,64.052,"(824, 618)"
./train/lamp broken/2506.jpg,lamp broken,122.704,"(891, 668)"
./train/lamp broken/2510.jpg,lamp broken,121.773,"(828, 621)"
./train/lamp broken/2516.jpg,lamp broken,92.963,"(1158, 868)"
./train/lamp broken/2525.jpg,lamp broken,413.815,"(1432, 1074)"
./train/lamp broken/2529.jpg,lamp broken,103.93,"(858, 643)"
./train/lamp broken/2564.jpg,lamp broken,95.355,"(899, 674)"
./train/lamp broken/2574.jpg,lamp broken,65.457,"(840, 630)"
./train/lamp broken/2576.jpg,lamp broken,107.102,"(879, 659)"
./train/lamp broken/26.jpg,lamp broken,97.491,"(867, 650)"
./train/lamp broken/2606.jpg,lamp broken,131.125,"(1362, 1021)"
./train/lamp broken/2649.jpg,lamp broken,159.598,"(1181, 885)"
./train/lamp broken/2655.jpg,lamp broken,107.694,"(1101, 825)"
./train/lamp broken/2666.jpg,lamp broken,94.052,"(864, 648)"
./train/lamp broken/267.jpg,lamp broken,239.831,"(1275, 956)"
./train/lamp broken/268.jpg,lamp broken,142.471,"(1421, 1065)"
./train/lamp broken/2684.jpg,lamp broken,133.381,"(1180, 885)"
./train/lamp broken/2686.jpg,lamp broken,362.771,"(1278, 958)"
./train/lamp broken/2688.jpg,lamp broken,163.385,"(1449, 1086)"
./train/lamp broken/2694.jpg,lamp broken,76.469,"(851, 638)"
./train/lamp broken/2698.jpg,lamp broken,100.855,"(869, 651)"
./train/lamp broken/2710.jpg,lamp broken,170.667,"(1253, 939)"
./train/lamp broken/2715.jpg,lamp broken,181.577,"(1450, 1087)"
./train/lamp broken/2727.jpg,lamp broken,101.836,"(842, 631)"
./train/lamp broken/2729.jpg,lamp broken,69.069,"(882, 661)"
./train/lamp broken/275.jpg,lamp broken,66.128,"(868, 651)"
./train/lamp broken/2768.jpg,lamp broken,184.856,"(1376, 1032)"
./train/lamp broken/2779.jpg,lamp broken,95.458,"(829, 621)"
./train/lamp broken/2780.jpg,lamp broken,294.508,"(1303, 977)"
./train/lamp broken/2794.jpg,lamp broken,84.126,"(828, 621)"
./train/lamp broken/2821.jpg,lamp broken,204.241,"(1133, 849)"
./train/lamp broken/2830.jpg,lamp broken,51.843,"(832, 624)"
./train/lamp broken/2836.jpg,lamp broken,98.14,"(865, 648)"
./train/lamp broken/2847.jpg,lamp broken,68.231,"(844, 633)"
./train/lamp broken/2859.jpg,lamp broken,130.55,"(1294, 970)"
./train/lamp broken/2863.jpg,lamp broken,80.608,"(837, 627)"
./train/lamp broken/2865.jpg,lamp broken,89.962,"(870, 652)"
./train/lamp broken/2869.jpg,lamp broken,167.508,"(872, 654)"
./train/lamp broken/2881.jpg,lamp broken,175.219,"(1292, 969)"
./train/lamp broken/2884.jpg,lamp broken,93.943,"(899, 674)"
./train/lamp broken/2890.jpg,lamp broken,154.1,"(1285, 963)"
./train/lamp broken/29.jpg,lamp broken,91.425,"(809, 606)"
./train/lamp broken/2901.jpg,lamp broken,187.261,"(1106, 829)"
./train/lamp broken/2904.jpg,lamp broken,152.223,"(1266, 949)"
./train/lamp broken/2987.jpg,lamp broken,113.559,"(870, 652)"
./train/lamp broken/30.jpg,lamp broken,172.066,"(1444, 1083)"
./train/lamp broken/3008.jpg,lamp broken,91.273,"(888, 666)"
./train/lamp broken/301.jpg,lamp broken,235.458,"(1308, 981)"
./train/lamp broken/3016.jpg,lamp broken,79.11,"(807, 605)"
./train/lamp broken/3025.jpg,lamp broken,275.775,"(1251, 938)"
./train/lamp broken/3028.jpg,lamp broken,106.275,"(1101, 825)"
./train/lamp broken/3035.jpg,lamp broken,140.174,"(899, 674)"
./train/lamp broken/3037.jpg,lamp broken,119.386,"(825, 618)"
./train/lamp broken/3059.jpg,lamp broken,95.031,"(890, 667)"
./train/lamp broken/306.jpg,lamp broken,150.484,"(1282, 961)"
./train/lamp broken/3060.jpg,lamp broken,235.796,"(1376, 1032)"
./train/lamp broken/3067.jpg,lamp broken,60.868,"(842, 631)"
./train/lamp broken/3071.jpg,lamp broken,88.833,"(898, 673)"
./train/lamp broken/3084.jpg,lamp broken,97.051,"(863, 647)"
./train/lamp broken/3085.jpg,lamp broken,253.362,"(1215, 911)"
./train/lamp broken/3094.jpg,lamp broken,123.354,"(899, 674)"
./train/lamp broken/3098.jpg,lamp broken,300.39,"(1476, 1107)"
./train/lamp broken/3110.jpg,lamp broken,90.007,"(838, 628)"
./train/lamp broken/3120.jpg,lamp broken,121.406,"(840, 630)"
./train/lamp broken/3141.jpg,lamp broken,246.638,"(1368, 1026)"
./train/lamp broken/3143.jpg,lamp broken,154.645,"(838, 628)"
./train/lamp broken/3154.jpg,lamp broken,167.98,"(1286, 964)"
./train/lamp broken/3176.jpg,lamp broken,135.402,"(1102, 826)"
./train/lamp broken/3183.jpg,lamp broken,65.466,"(838, 628)"
./train/lamp broken/320.jpg,lamp broken,146.081,"(864, 648)"
./train/lamp broken/3201.jpg,lamp broken,80.462,"(802, 601)"
./train/lamp broken/3206.jpg,lamp broken,91.617,"(836, 627)"
./train/lamp broken/3211.jpg,lamp broken,79.394,"(889, 666)"
./train/lamp broken/3216.jpg,lamp broken,79.113,"(862, 646)"
./train/lamp broken/3238.jpg,lamp broken,77.628,"(889, 666)"
./train/lamp broken/3256.jpg,lamp broken,134.953,"(1270, 952)"
./train/lamp broken/326.jpg,lamp broken,96.614,"(817, 612)"
./train/lamp broken/3323.jpg,lamp broken,83.53,"(881, 660)"
./train/lamp broken/3336.jpg,lamp broken,76.705,"(1129, 846)"
./train/lamp broken/3338.jpg,lamp broken,80.146,"(824, 618)"
./train/lamp broken/334.jpg,lamp broken,133.376,"(1264, 948)"
./train/lamp broken/3350.jpg,lamp broken,154.107,"(1112, 834)"
./train/lamp broken/336.jpg,lamp broken,108.825,"(892, 669)"
./train/lamp broken/3363.jpg,lamp broken,191.883,"(1377, 1032)"
./train/lamp broken/3364.jpg,lamp broken,323.565,"(1443, 1082)"
./train/lamp broken/3372.jpg,lamp broken,120.29,"(1370, 1027)"
./train/lamp broken/3387.jpg,lamp broken,297.238,"(1403, 1052)"
./train/lamp broken/3388.jpg,lamp broken,120.195,"(1221, 915)"
./train/lamp broken/3399.jpg,lamp broken,100.136,"(851, 638)"
./train/lamp broken/340.jpg,lamp broken,121.949,"(894, 670)"
./train/lamp broken/3403.jpg,lamp broken,71.885,"(828, 621)"
./train/lamp broken/3412.jpg,lamp broken,106.405,"(866, 649)"
./train/lamp broken/3424.jpg,lamp broken,149.761,"(1249, 936)"
./train/lamp broken/3428.jpg,lamp broken,87.556,"(852, 639)"
./train/lamp broken/3449.jpg,lamp broken,68.081,"(816, 612)"
./train/lamp broken/3451.jpg,lamp broken,106.815,"(829, 621)"
./train/lamp broken/3455.jpg,lamp broken,130.372,"(1182, 886)"
./train/lamp broken/3463.jpg,lamp broken,122.828,"(882, 661)"
./train/lamp broken/3471.jpg,lamp broken,239.022,"(1338, 1003)"
./train/lamp broken/3480.jpg,lamp broken,123.348,"(1198, 898)"
./train/lamp broken/3485.jpg,lamp broken,55.84,"(845, 633)"
./train/lamp broken/3495.jpg,lamp broken,76.875,"(847, 635)"
./train/lamp broken/3499.jpg,lamp broken,135.193,"(813, 609)"
./train/lamp broken/3501.jpg,lamp broken,156.107,"(1335, 1001)"
